earliestTime,eventCount,host,hostCount,id,latestTime,modTime,"orig_index",path,rawSize,sizeOnDiskMB,sourceCount,sourcetypeCount,state
"07/03/2013:18:26:07",362693,"mon-prod-logidx-2",849,212,"07/03/2013:18:59:50","07/03/2013:19:00:39","_internal","/data/cold/_internaldb/colddb/rb_1372895990_1372893967_212_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",89597428,"48.757812",15,,cold
"07/03/2013:07:41:01",543843,"mon-prod-logidx-2",851,212,"07/03/2013:13:18:32","07/03/2013:15:45:40","_internal","/data/cold/_internaldb/colddb/rb_1372875512_1372855261_212_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",129067633,"68.488281",18,,cold
"07/03/2013:14:23:14",632714,"mon-prod-logidx-2",849,212,"07/03/2013:15:23:24","07/03/2013:16:02:46","_internal","/data/hot/_internaldb/db/db_1372883004_1372879394_212_3516763C-B78A-4885-8543-C9A1383A5392",163181360,"87.933594",24,,warm
"07/03/2013:17:26:07",552371,"mon-prod-logidx-2",834,211,"07/03/2013:18:26:06","07/03/2013:19:00:45","_internal","/data/cold/_internaldb/colddb/rb_1372893966_1372890367_211_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",140416253,"70.792969",17,,cold
"07/03/2013:09:13:36",135844,"mon-prod-logidx-2",390,211,"07/03/2013:12:48:05","07/03/2013:12:48:11","_internal","/data/cold/_internaldb/colddb/rb_1372873685_1372860816_211_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",20821452,"16.875000",20,,cold
"07/03/2013:23:47:00",297317,"mon-prod-logidx-2",859,211,"07/04/2013:14:40:05","07/04/2013:14:40:08","_internal","/data/cold/_internaldb/colddb/rb_1372966805_1372913220_211_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",62994548,"38.312500",20,,cold
"06/29/2013:12:40:45",1,"mon-prod-logidx-2",1,211,"06/29/2013:12:40:45","07/03/2013:16:02:43","_internal","/data/hot/_internaldb/db/db_1372527645_1372527645_211_3516763C-B78A-4885-8543-C9A1383A5392",153,"0.027344",1,,warm
"07/03/2013:16:26:07",586685,"mon-prod-logidx-2",840,210,"07/03/2013:17:26:06","07/03/2013:19:00:41","_internal","/data/cold/_internaldb/colddb/rb_1372890366_1372886767_210_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",151456045,"80.339844",16,,cold
"07/03/2013:10:45:47",1880,"mon-prod-logidx-2",1,210,"07/03/2013:10:45:47","07/03/2013:18:33:56","_internal","/data/cold/_internaldb/colddb/rb_1372866347_1372866347_210_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",640649,"0.554688",1,,cold
"07/03/2013:22:04:12",0,"mon-prod-logidx-2",0,210,"07/03/2013:23:47:01","07/04/2013:14:22:05","_internal","/data/cold/_internaldb/colddb/rb_1372913221_1372907052_210_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"6.105469",0,,cold
"07/03/2013:13:23:14",619177,"mon-prod-logidx-2",855,210,"07/03/2013:14:23:13","07/03/2013:15:45:27","_internal","/data/hot/_internaldb/db/db_1372879393_1372875794_210_3516763C-B78A-4885-8543-C9A1383A5392",161897074,"78.476562",18,,warm
"06/10/2013:01:51:09",557823,"mon-prod-logidx-2",11,20,"06/12/2013:00:34:58","06/18/2013:14:15:34","_internal","/data/cold/_internaldb/colddb/rb_1371015298_1370847069_20_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",107483451,"53.718750",6,,cold
"06/07/2013:13:53:39",575406,"mon-prod-logidx-2",6,20,"06/09/2013:23:34:47","07/03/2013:22:09:20","_internal","/data/cold/_internaldb/colddb/rb_1370838887_1370631219_20_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",107912938,"53.648438",7,,cold
"06/12/2013:01:14:01",567033,"mon-prod-logidx-2",11,20,"06/14/2013:00:11:55","07/03/2013:22:09:17","_internal","/data/cold/_internaldb/colddb/rb_1371186715_1371017641_20_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",110756286,"53.500000",8,,cold
"06/13/2013:16:57:03",265342,"mon-prod-logidx-2",11,20,"06/14/2013:14:45:02","07/03/2013:22:08:57","_internal","/data/cold/_internaldb/colddb/rb_1371239102_1371160623_20_3516763C-B78A-4885-8543-C9A1383A5392",51733701,"26.300781",7,,cold
"07/03/2013:10:52:48",459246,"mon-prod-logidx-2",866,209,"07/03/2013:16:26:06","07/03/2013:22:08:53","_internal","/data/cold/_internaldb/colddb/rb_1372886766_1372866768_209_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",131546344,"69.660156",19,,cold
"07/03/2013:07:33:01",1539,"mon-prod-logidx-2",2,209,"07/03/2013:08:00:16","07/03/2013:18:33:55","_internal","/data/cold/_internaldb/colddb/rb_1372856416_1372854781_209_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",521306,"0.406250",1,,cold
"07/03/2013:21:47:44",0,"mon-prod-logidx-2",0,209,"07/03/2013:23:23:48","07/04/2013:14:22:05","_internal","/data/cold/_internaldb/colddb/rb_1372911828_1372906064_209_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"10.968750",0,,cold
"07/03/2013:08:15:43",558117,"mon-prod-logidx-2",861,209,"07/03/2013:13:23:13","07/03/2013:16:00:43","_internal","/data/hot/_internaldb/db/db_1372875793_1372857343_209_3516763C-B78A-4885-8543-C9A1383A5392",133189016,"66.328125",22,,warm
"07/03/2013:15:23:03",198589,"mon-prod-logidx-2",848,208,"07/03/2013:15:40:03","07/03/2013:15:40:58","_internal","/data/cold/_internaldb/colddb/rb_1372884003_1372882983_208_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",51177039,"33.023438",12,,cold
"07/03/2013:11:20:04",520734,"mon-prod-logidx-2",849,208,"07/03/2013:12:15:04","07/03/2013:12:49:16","_internal","/data/cold/_internaldb/colddb/rb_1372871704_1372868404_208_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",126511323,"65.144531",19,,cold
"07/03/2013:22:37:35",126013,"mon-prod-logidx-2",855,208,"07/03/2013:22:46:17","07/03/2013:22:46:23","_internal","/data/cold/_internaldb/colddb/rb_1372909577_1372909055_208_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",31081628,"20.746094",17,,cold
"07/03/2013:11:18:22",405584,"mon-prod-logidx-2",834,208,"07/03/2013:12:05:01","07/03/2013:12:52:34","_internal","/data/hot/_internaldb/db/db_1372871101_1372868302_208_3516763C-B78A-4885-8543-C9A1383A5392",101369719,"53.917969",19,,warm
"07/03/2013:14:22:27",628014,"mon-prod-logidx-2",851,207,"07/03/2013:15:23:02","07/03/2013:15:41:13","_internal","/data/cold/_internaldb/colddb/rb_1372882982_1372879347_207_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",165118694,"64.875000",21,,cold
"07/03/2013:10:20:04",519393,"mon-prod-logidx-2",847,207,"07/03/2013:11:20:03","07/03/2013:15:51:19","_internal","/data/cold/_internaldb/colddb/rb_1372868403_1372864804_207_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",129167819,"62.054688",17,,cold
"07/03/2013:21:36:59",832123,"mon-prod-logidx-2",857,207,"07/03/2013:22:37:34","07/03/2013:22:46:32","_internal","/data/cold/_internaldb/colddb/rb_1372909054_1372905419_207_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",206676224,"89.421875",17,,cold
"07/03/2013:10:18:21",583833,"mon-prod-logidx-2",844,207,"07/03/2013:11:18:21","07/03/2013:12:52:29","_internal","/data/hot/_internaldb/db/db_1372868301_1372864701_207_3516763C-B78A-4885-8543-C9A1383A5392",141380918,"67.792969",21,,warm
"07/03/2013:13:22:25",660651,"mon-prod-logidx-2",856,206,"07/03/2013:14:22:26","07/03/2013:15:40:19","_internal","/data/cold/_internaldb/colddb/rb_1372879346_1372875745_206_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",174893085,"84.855469",19,,cold
"07/03/2013:09:20:04",551652,"mon-prod-logidx-2",842,206,"07/03/2013:10:20:03","07/03/2013:18:34:20","_internal","/data/cold/_internaldb/colddb/rb_1372864803_1372861204_206_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",142924533,"67.187500",20,,cold
"07/03/2013:21:36:50",108476,"mon-prod-logidx-2",851,206,"07/03/2013:21:46:17","07/03/2013:21:46:56","_internal","/data/cold/_internaldb/colddb/rb_1372905977_1372905410_206_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",26836989,"19.347656",17,,cold
"07/03/2013:09:17:57",547270,"mon-prod-logidx-2",833,206,"07/03/2013:10:18:20","07/03/2013:12:52:27","_internal","/data/hot/_internaldb/db/db_1372864700_1372861077_206_3516763C-B78A-4885-8543-C9A1383A5392",139989867,"71.148438",20,,warm
"06/29/2013:11:40:59",577223,"mon-prod-logidx-2",856,205,"07/03/2013:13:22:24","07/03/2013:15:40:47","_internal","/data/cold/_internaldb/colddb/rb_1372875744_1372524059_205_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",140258952,"72.757812",19,,cold
"07/03/2013:08:19:28",485990,"mon-prod-logidx-2",842,205,"07/03/2013:09:20:03","07/03/2013:15:51:16","_internal","/data/cold/_internaldb/colddb/rb_1372861203_1372857568_205_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",120643923,"58.906250",21,,cold
"07/03/2013:17:03:59",481256,"mon-prod-logidx-2",864,205,"07/03/2013:21:36:49","07/04/2013:14:24:25","_internal","/data/cold/_internaldb/colddb/rb_1372905409_1372889039_205_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",129399377,"68.238281",18,,cold
"07/03/2013:08:17:21",484818,"mon-prod-logidx-2",840,205,"07/03/2013:09:17:56","07/03/2013:12:52:25","_internal","/data/hot/_internaldb/db/db_1372861076_1372857441_205_3516763C-B78A-4885-8543-C9A1383A5392",119727187,"61.859375",16,,warm
"07/03/2013:10:18:52",88608,"mon-prod-logidx-2",442,204,"07/03/2013:12:48:58","07/03/2013:15:50:48","_internal","/data/cold/_internaldb/colddb/rb_1372873738_1372864732_204_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",12964869,"11.105469",12,,cold
"07/03/2013:00:51:58",529860,"mon-prod-logidx-2",865,204,"07/03/2013:08:19:27","07/03/2013:22:08:45","_internal","/data/cold/_internaldb/colddb/rb_1372857567_1372830718_204_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",153508952,"64.437500",19,,cold
"07/03/2013:18:41:46",255541,"mon-prod-logidx-2",850,204,"07/03/2013:19:02:13","07/03/2013:21:26:23","_internal","/data/cold/_internaldb/colddb/rb_1372896133_1372894906_204_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",62039272,"35.769531",18,,cold
"07/03/2013:00:57:20",558069,"mon-prod-logidx-2",846,204,"07/03/2013:08:17:20","07/03/2013:12:45:47","_internal","/data/hot/_internaldb/db/db_1372857440_1372831040_204_3516763C-B78A-4885-8543-C9A1383A5392",161656083,"73.519531",17,,warm
"07/03/2013:09:24:06",858,"mon-prod-logidx-2",1,203,"07/03/2013:09:29:58","07/03/2013:15:50:43","_internal","/data/cold/_internaldb/colddb/rb_1372861798_1372861446_203_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",313444,"0.222656",1,,cold
"07/03/2013:07:06:43",271633,"mon-prod-logidx-2",848,203,"07/03/2013:07:39:45","07/03/2013:22:08:19","_internal","/data/cold/_internaldb/colddb/rb_1372855185_1372853203_203_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",64917967,"38.292969",17,,cold
"07/03/2013:17:41:39",583072,"mon-prod-logidx-2",852,203,"07/03/2013:18:41:45","07/03/2013:22:08:27","_internal","/data/cold/_internaldb/colddb/rb_1372894905_1372891299_203_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",146828260,"69.562500",20,,cold
"07/03/2013:01:35:11",77697,"mon-prod-logidx-2",840,203,"07/03/2013:07:40:26","07/03/2013:07:40:27","_internal","/data/hot/_internaldb/db/db_1372855226_1372833311_203_3516763C-B78A-4885-8543-C9A1383A5392",18920405,"15.132812",14,,warm
"07/03/2013:09:58:53",359,"mon-prod-logidx-2",1,202,"07/03/2013:10:03:24","07/03/2013:22:08:00","_internal","/data/cold/_internaldb/colddb/rb_1372863804_1372863533_202_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",130442,"0.132812",1,,cold
"07/02/2013:23:29:01",640104,"mon-prod-logidx-2",846,202,"07/03/2013:07:06:42","07/03/2013:07:40:53","_internal","/data/cold/_internaldb/colddb/rb_1372853202_1372825741_202_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",122193238,"61.128906",16,,cold
"07/03/2013:16:41:39",577209,"mon-prod-logidx-2",855,202,"07/03/2013:17:41:38","07/03/2013:22:08:07","_internal","/data/cold/_internaldb/colddb/rb_1372891298_1372887699_202_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",150881534,"71.660156",27,,cold
"06/29/2013:11:41:00",2,"mon-prod-logidx-2",2,202,"06/29/2013:12:01:01","07/03/2013:07:36:37","_internal","/data/hot/_internaldb/db/db_1372525261_1372524060_202_3516763C-B78A-4885-8543-C9A1383A5392",149,"0.023438",1,,warm
"07/03/2013:11:23:28",471392,"mon-prod-logidx-2",850,201,"07/03/2013:12:15:02","07/03/2013:12:48:53","_internal","/data/cold/_internaldb/colddb/rb_1372871702_1372868608_201_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",116285434,"58.773438",20,,cold
"07/03/2013:01:26:55",224540,"mon-prod-logidx-2",456,201,"07/03/2013:06:42:15","07/03/2013:22:07:40","_internal","/data/cold/_internaldb/colddb/rb_1372851735_1372832815_201_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",30870297,"24.953125",12,,cold
"07/03/2013:11:04:18",518761,"mon-prod-logidx-2",866,201,"07/03/2013:16:41:38","07/03/2013:22:07:59","_internal","/data/cold/_internaldb/colddb/rb_1372887698_1372867458_201_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",147547235,"75.316406",17,,cold
"07/03/2013:06:51:51",366515,"mon-prod-logidx-2",844,201,"07/03/2013:07:35:24","07/03/2013:07:36:16","_internal","/data/hot/_internaldb/db/db_1372854924_1372852311_201_3516763C-B78A-4885-8543-C9A1383A5392",89058751,"48.164062",16,,warm
"07/03/2013:10:23:28",549164,"mon-prod-logidx-2",843,200,"07/03/2013:11:23:27","07/03/2013:15:50:41","_internal","/data/cold/_internaldb/colddb/rb_1372868607_1372865008_200_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",131195446,"67.156250",20,,cold
"07/03/2013:03:48:48",439860,"mon-prod-logidx-2",851,200,"07/03/2013:04:42:14","07/03/2013:06:42:22","_internal","/data/cold/_internaldb/colddb/rb_1372844534_1372841328_200_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",107714564,"52.652344",18,,cold
"07/03/2013:10:50:25",2844,"mon-prod-logidx-2",3,200,"07/03/2013:13:08:28","07/03/2013:18:33:53","_internal","/data/cold/_internaldb/colddb/rb_1372874908_1372866625_200_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",1043577,"0.808594",1,,cold
"07/02/2013:23:29:01",755958,"mon-prod-logidx-2",857,200,"07/03/2013:06:51:50","07/03/2013:07:36:35","_internal","/data/hot/_internaldb/db/db_1372852310_1372825741_200_3516763C-B78A-4885-8543-C9A1383A5392",134075850,"73.894531",25,,warm
"05/14/2013:22:11:52",573117,"mon-prod-logidx-2",6,19,"06/10/2013:01:50:54","06/18/2013:14:13:49","_internal","/data/cold/_internaldb/colddb/rb_1370847054_1368587512_19_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",102856719,"52.656250",12,,cold
"06/10/2013:00:14:38",566246,"mon-prod-logidx-2",11,19,"06/12/2013:01:13:48","07/03/2013:22:07:32","_internal","/data/cold/_internaldb/colddb/rb_1371017628_1370841278_19_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",108699653,"53.546875",7,,cold
"06/11/2013:19:29:01",564697,"mon-prod-logidx-2",11,19,"06/13/2013:16:56:58","06/18/2013:14:13:51","_internal","/data/cold/_internaldb/colddb/rb_1371160618_1370996941_19_3516763C-B78A-4885-8543-C9A1383A5392",111511732,"54.152344",8,,cold
"07/03/2013:09:22:52",541792,"mon-prod-logidx-2",828,199,"07/03/2013:10:23:27","07/03/2013:22:07:32","_internal","/data/cold/_internaldb/colddb/rb_1372865007_1372861372_199_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",138310570,"66.777344",18,,cold
"07/03/2013:02:48:23",501810,"mon-prod-logidx-2",840,199,"07/03/2013:03:48:47","07/03/2013:22:07:11","_internal","/data/cold/_internaldb/colddb/rb_1372841327_1372837703_199_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",125863388,"64.800781",23,,cold
"07/03/2013:15:36:22",301681,"mon-prod-logidx-2",848,199,"07/03/2013:16:00:02","07/03/2013:18:33:50","_internal","/data/cold/_internaldb/colddb/rb_1372885202_1372883782_199_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",70480870,"39.105469",20,,cold
"07/03/2013:03:44:57",488242,"mon-prod-logidx-2",850,199,"07/03/2013:04:42:54","07/03/2013:06:43:55","_internal","/data/hot/_internaldb/db/db_1372844574_1372841097_199_3516763C-B78A-4885-8543-C9A1383A5392",117108979,"57.183594",21,,warm
"07/03/2013:08:22:52",570405,"mon-prod-logidx-2",829,198,"07/03/2013:09:23:05","07/03/2013:22:07:07","_internal","/data/cold/_internaldb/colddb/rb_1372861385_1372857772_198_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",144689391,"65.605469",18,,cold
"07/03/2013:01:48:23",523070,"mon-prod-logidx-2",850,198,"07/03/2013:02:48:22","07/03/2013:22:06:49","_internal","/data/cold/_internaldb/colddb/rb_1372837702_1372834103_198_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",134357015,"63.820312",17,,cold
"07/03/2013:15:19:17",132536,"mon-prod-logidx-2",839,198,"07/03/2013:15:40:16","07/03/2013:15:41:02","_internal","/data/cold/_internaldb/colddb/rb_1372884016_1372882757_198_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",36019424,"24.457031",15,,cold
"07/03/2013:02:44:57",542886,"mon-prod-logidx-2",843,198,"07/03/2013:03:44:56","07/03/2013:06:43:32","_internal","/data/hot/_internaldb/db/db_1372841096_1372837497_198_3516763C-B78A-4885-8543-C9A1383A5392",136622311,"68.558594",22,,warm
"07/03/2013:01:02:25",561675,"mon-prod-logidx-2",839,197,"07/03/2013:08:22:51","07/03/2013:15:50:38","_internal","/data/cold/_internaldb/colddb/rb_1372857771_1372831345_197_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",161163763,"67.265625",22,,cold
"07/03/2013:00:47:47",522430,"mon-prod-logidx-2",846,197,"07/03/2013:01:48:22","07/03/2013:18:33:54","_internal","/data/cold/_internaldb/colddb/rb_1372834102_1372830467_197_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",133198465,"64.542969",16,,cold
"07/03/2013:14:19:17",545794,"mon-prod-logidx-2",853,197,"07/03/2013:15:19:16","07/03/2013:22:06:41","_internal","/data/cold/_internaldb/colddb/rb_1372882756_1372879157_197_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",146528052,"69.707031",21,,cold
"07/03/2013:01:44:56",485803,"mon-prod-logidx-2",855,197,"07/03/2013:02:44:56","07/03/2013:04:40:49","_internal","/data/hot/_internaldb/db/db_1372837496_1372833896_197_3516763C-B78A-4885-8543-C9A1383A5392",123108826,"60.585938",16,,warm
"07/03/2013:00:51:58",95330,"mon-prod-logidx-2",857,196,"07/03/2013:07:40:25","07/03/2013:22:06:14","_internal","/data/cold/_internaldb/colddb/rb_1372855225_1372830718_196_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",21356736,"19.671875",16,,cold
"07/02/2013:23:47:46",543668,"mon-prod-logidx-2",850,196,"07/03/2013:00:47:46","07/03/2013:22:06:24","_internal","/data/cold/_internaldb/colddb/rb_1372830466_1372826866_196_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",139407825,"66.281250",16,,cold
"07/03/2013:13:19:19",519871,"mon-prod-logidx-2",857,196,"07/03/2013:14:19:16","07/03/2013:18:33:34","_internal","/data/cold/_internaldb/colddb/rb_1372879156_1372875559_196_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",141328708,"68.644531",17,,cold
"07/03/2013:00:44:55",534209,"mon-prod-logidx-2",847,196,"07/03/2013:01:44:55","07/03/2013:06:43:07","_internal","/data/hot/_internaldb/db/db_1372833895_1372830295_196_3516763C-B78A-4885-8543-C9A1383A5392",136018205,"67.773438",17,,warm
"06/29/2013:12:01:01",1,"mon-prod-logidx-2",1,195,"06/29/2013:12:01:01","07/03/2013:07:32:38","_internal","/data/cold/_internaldb/colddb/rb_1372525261_1372525261_195_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",126,"0.023438",1,,cold
"07/01/2013:16:29:02",632679,"mon-prod-logidx-2",866,195,"07/02/2013:23:47:45","07/03/2013:22:06:08","_internal","/data/cold/_internaldb/colddb/rb_1372826865_1372714142_195_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",152992069,"70.421875",20,,cold
"06/29/2013:11:40:40",538735,"mon-prod-logidx-2",860,195,"07/03/2013:13:19:18","07/03/2013:18:33:27","_internal","/data/cold/_internaldb/colddb/rb_1372875558_1372524040_195_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",127055269,"64.621094",19,,cold
"07/02/2013:23:44:55",564319,"mon-prod-logidx-2",850,195,"07/03/2013:00:44:54","07/03/2013:06:43:04","_internal","/data/hot/_internaldb/db/db_1372830294_1372826695_195_3516763C-B78A-4885-8543-C9A1383A5392",147651394,"68.746094",17,,warm
"07/03/2013:07:12:50",150268,"mon-prod-logidx-2",831,194,"07/03/2013:07:32:34","07/03/2013:07:32:42","_internal","/data/cold/_internaldb/colddb/rb_1372854754_1372853570_194_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",36584016,"18.187500",15,,cold
"07/02/2013:18:03:21",566327,"mon-prod-logidx-2",485,194,"07/02/2013:23:18:48","07/03/2013:22:05:58","_internal","/data/cold/_internaldb/colddb/rb_1372825128_1372806201_194_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",75925657,"42.878906",18,,cold
"07/03/2013:09:15:36",1664,"mon-prod-logidx-2",3,194,"07/03/2013:10:03:53","07/03/2013:22:05:36","_internal","/data/cold/_internaldb/colddb/rb_1372863833_1372860936_194_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",612152,"0.500000",1,,cold
"07/02/2013:18:09:12",634512,"mon-prod-logidx-2",865,194,"07/02/2013:23:44:54","07/03/2013:06:39:03","_internal","/data/hot/_internaldb/db/db_1372826694_1372806552_194_3516763C-B78A-4885-8543-C9A1383A5392",151025974,"76.351562",19,,warm
"07/03/2013:00:14:23",593736,"mon-prod-logidx-2",859,193,"07/03/2013:07:12:49","07/03/2013:07:32:41","_internal","/data/cold/_internaldb/colddb/rb_1372853569_1372828463_193_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",114907023,"64.761719",16,,cold
"07/02/2013:19:37:03",291467,"mon-prod-logidx-2",821,193,"07/02/2013:20:15:06","07/02/2013:23:27:07","_internal","/data/cold/_internaldb/colddb/rb_1372814106_1372811823_193_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",70113161,"36.898438",17,,cold
"07/03/2013:11:15:40",506472,"mon-prod-logidx-2",850,193,"07/03/2013:12:10:06","07/03/2013:18:33:08","_internal","/data/cold/_internaldb/colddb/rb_1372871406_1372868140_193_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",124325932,"59.968750",21,,cold
"07/02/2013:20:18:41",101912,"mon-prod-logidx-2",845,193,"07/02/2013:20:24:18","07/02/2013:23:25:12","_internal","/data/hot/_internaldb/db/db_1372814658_1372814321_193_3516763C-B78A-4885-8543-C9A1383A5392",21127316,"17.562500",16,,warm
"07/03/2013:03:14:38",136698,"mon-prod-logidx-2",365,192,"07/03/2013:06:42:17","07/03/2013:22:05:34","_internal","/data/cold/_internaldb/colddb/rb_1372851737_1372839278_192_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",18000977,"14.359375",11,,cold
"07/02/2013:18:37:03",498538,"mon-prod-logidx-2",830,192,"07/02/2013:19:37:02","07/03/2013:22:05:39","_internal","/data/cold/_internaldb/colddb/rb_1372811822_1372808223_192_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",124602571,"60.894531",17,,cold
"07/03/2013:10:15:31",569756,"mon-prod-logidx-2",850,192,"07/03/2013:11:15:39","07/03/2013:15:50:07","_internal","/data/cold/_internaldb/colddb/rb_1372868139_1372864531_192_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",140446464,"64.687500",21,,cold
"07/02/2013:18:25:28",532652,"mon-prod-logidx-2",863,192,"07/02/2013:20:18:40","07/02/2013:23:28:49","_internal","/data/hot/_internaldb/db/db_1372814320_1372807528_192_3516763C-B78A-4885-8543-C9A1383A5392",123674613,"64.675781",20,,warm
"07/03/2013:03:42:14",464273,"mon-prod-logidx-2",823,191,"07/03/2013:04:40:03","07/03/2013:15:49:58","_internal","/data/cold/_internaldb/colddb/rb_1372844403_1372840934_191_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",113170876,"55.156250",18,,cold
"07/02/2013:17:36:27",549112,"mon-prod-logidx-2",845,191,"07/02/2013:18:37:02","07/03/2013:22:05:27","_internal","/data/cold/_internaldb/colddb/rb_1372808222_1372804587_191_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",137486163,"66.402344",17,,cold
"07/03/2013:09:15:31",572311,"mon-prod-logidx-2",840,191,"07/03/2013:10:15:30","07/03/2013:22:05:15","_internal","/data/cold/_internaldb/colddb/rb_1372864530_1372860931_191_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",148118954,"70.253906",18,,cold
"07/02/2013:18:20:53",509589,"mon-prod-logidx-2",845,191,"07/02/2013:19:21:01","07/02/2013:20:17:46","_internal","/data/hot/_internaldb/db/db_1372810861_1372807253_191_3516763C-B78A-4885-8543-C9A1383A5392",127619092,"65.746094",18,,warm
"07/03/2013:02:42:14",538496,"mon-prod-logidx-2",833,190,"07/03/2013:03:42:13","07/03/2013:22:05:00","_internal","/data/cold/_internaldb/colddb/rb_1372840933_1372837334_190_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",136186893,"64.320312",23,,cold
